warning_id,top_section_id,top_section_title,topic_section_id,topic_section,type,warning_text
ecls_bio_becls_a2_a108716699.SL107204858.2619,ecls_bio_becls_a2_a109377013.SL63315225.2570,Safety of the high-voltage system,ecls_bio_becls_a2_a109154572.SL107204665.2606,Monitoring of the high-voltage battery,Warning,"An unusually high temperature of the high-voltage battery can cause a formation of gas and smoke. There is a risk of injury or danger to life. In case of noticeable unusual odor or smoke formation, refer to the notes for actions in the event of a message."
ecls_bio_becls_a2_a108650278.SL7918118.14815,ecls_bio_becls_a2_a107850113.SL63315238.14802,Storage compartments,ecls_bio_becls_a2_a107850113.SL63315238.14802,Storage compartments,Warning,"Devices connected to the vehicle via a cable, such as mobile phones or loose objects, can be thrown through the vehicle interior while driving, such as in the event of an accident, braking or evasive maneuver. There is a risk of injury. Secure loose objects or devices that are connected to the vehicle via a cable."
ecls_bio_becls_a2_a108716429.SL7904576.14820,ecls_bio_becls_a2_a107850113.SL63315238.14802,Storage compartments,ecls_bio_becls_a2_a107850113.SL63315238.14802,Storage compartments,Notice,"Anti-slip pads such as anti-slip mats can damage the dashboard. There is a risk of damage to property, among other potential damage. Do not use anti-slip pads."
ecls_bio_becls_a2_a108646996.SL13474146.14832,ecls_bio_becls_a2_a107850113.SL63315238.14802,Storage compartments,ecls_bio_becls_a2_a109687532.SL52086.14824,Glove compartment,Warning,"Folded open, the glove compartment protrudes in the car's interior. Objects in the glove compartment can be thrown into the car's interior while driving, for instance in the event of an accident, braking or evasive maneuvers. There is a risk of injury. Always close the glove compartment immediately after using it."
ecls_bio_becls_a2_a110719735.SL110719731.14853,ecls_bio_becls_a2_a107850113.SL63315238.14802,Storage compartments,ecls_bio_becls_a2_a110798021.SL52093.14846,Fold-out compartment,Warning,"The open fold-out compartment protrudes into the vehicle interior. Objects in the fold-out compartment can be thrown into the vehicle interior during the trip, for instance, in the event of an accident or braking or evasive maneuvers. There is a risk of injury. Always close the fold-out compartment immediately after using it."
ecls_bio_becls_a2_a108515604.SL6176775.14873,ecls_bio_becls_a2_a107850113.SL63315238.14802,Storage compartments,ecls_bio_becls_a2_a109804447.SL6176773.14861,Storage compartments in the doors,Warning,"Breakable objects, such as glass bottles or glasses, can break in the event of an accident, braking or an evasive maneuver. Broken glass can be scattered in the car's interior. There is a risk of injury or risk of damage to property. Do not use any breakable objects while driving. Only stow breakable objects in closed storage compartments."
ecls_bio_becls_a2_a108602139.SL52062.14914,ecls_bio_becls_a2_a107850113.SL63315238.14802,Storage compartments,ecls_bio_becls_a2_a109728861.SL1433550.14905,Front cup holder,Warning,"Unsuitable containers in the cup holders may damage the cup holders or be thrown about the car’s interior in the event of an accident, an evasive maneuver, or forceful braking. Spilled liquids can distract from the surrounding traffic conditions and lead to an accident. Hot drinks can damage the cup holder or lead to scalding. There is a risk of injury or risk of damage to property. Do not force objects into the cup holder. Use lightweight, shatterproof, and sealable containers. Do not transport hot beverages."
ecls_bio_becls_a2_a108637908.SL63531891.14939,ecls_bio_becls_a2_a107850113.SL63315238.14802,Storage compartments,ecls_bio_becls_a2_a110437401.SL52067.14931,Rear cup holder,Warning,"Unsuitable containers in the cup holders may damage the cup holders or be thrown about the car’s interior in the event of an accident, an evasive maneuver, or forceful braking. Spilled liquids can distract from the surrounding traffic conditions and lead to an accident. Hot drinks can damage the cup holder or lead to scalding. There is a risk of injury or risk of damage to property. Do not force objects into the cup holder. Use lightweight, shatterproof, and sealable containers. Do not transport hot beverages."
ecls_bio_becls_a2_a108648695.SL13478720.14944,ecls_bio_becls_a2_a107850113.SL63315238.14802,Storage compartments,ecls_bio_becls_a2_a110437401.SL52067.14931,Rear cup holder,Notice,"With an open cup holder, the center armrest cannot be folded back up. There is a risk of damage to property, among other potential damage. Press back the covers before the center armrest is folded up."
ecls_bio_becls_a2_a108650361.SL20047071.14978,ecls_bio_becls_a2_a107850113.SL63315238.14802,Storage compartments,ecls_bio_becls_a2_a107851034.SL52068.14966,Coat hooks,Warning,"Clothing articles on the coat hooks can obstruct the view while driving. There is a risk of accident. When suspending clothing articles from the coat hooks, ensure that they will not obstruct the driver's view."
ecls_bio_becls_a2_a108714486.SL20047072.14983,ecls_bio_becls_a2_a107850113.SL63315238.14802,Storage compartments,ecls_bio_becls_a2_a107851034.SL52068.14966,Coat hooks,Warning,"Improper use of the coat hooks can lead to a risk of objects flying about during braking and evasive maneuvers. There is a risk of injury and risk of damage to property. Only hang lightweight objects, for instance clothing articles, from the coat hooks."
ecls_bio_becls_a2_a108640423.SL51686317.9157,ecls_bio_becls_a2_a106607295.SL63315231.8860,Lights,ecls_bio_becls_a2_a106604664.SL51686311.9147,Sensitivity of the Automatic High Beam Assistant,Warning,"If adjustments have been made or the sensitivity has been modified, oncoming traffic may be momentarily blinded. There is a risk of accident. If adjustments have been made and the sensitivity has been modified, make sure that oncoming traffic is not momentarily blinded. Switch off the high beams manually if required."
ecls_bio_becls_a2_a108515593.SL52750.9206,ecls_bio_becls_a2_a106607295.SL63315231.8860,Lights,ecls_bio_becls_a2_a106603686.SL52749.9193,Rear fog light,Warning,"The rear fog lights are a lighting system that is helpful for preventing rear-end collisions with poor view due to fog, etc. With clear view, the lights may blind the traffic following behind. There is a risk of accident. Do not switch the rear fog lights on with clear view."
ecls_bio_becls_a2_a108481499.SL13537809.12660,ecls_bio_becls_a2_a109072064.SL106711322.12595,Parking,ecls_bio_becls_a2_a108516593.SL16057425.12601,Parking assistance systems,Warning,"The system cannot serve as a substitute for the driver’s personal judgment in assessing the traffic situation. Based on the limits of the system, it cannot independently react to all traffic situations. There is a risk of accident. Adjust driving style to traffic conditions. Watch the surrounding traffic situation closely, be ready to take over steering and braking at any time, and actively intervene where appropriate."
ecls_bio_becls_a2_a108602860.SL32874815.12905,ecls_bio_becls_a2_a109072064.SL106711322.12595,Parking,ecls_bio_becls_a2_a107849039.SL27796318.12898,System limits,Warning,"Due to its limits, the system may not react, or it may react too late or in a manner that is not consistent with normal use. There may be a risk of accident or risk of damage to property. Actively intervene as warranted. Refer to the information in this Owner’s Manual regarding the scope of the system’s operation and limitations."
ecls_bio_becls_a2_a108481499.SL13537809.13192,ecls_bio_becls_a2_a109072064.SL106711322.12595,Parking,ecls_bio_becls_a2_a107850796.SL17448611.13172,Park Distance Control,Warning,"The system cannot serve as a substitute for the driver’s personal judgment in assessing the traffic situation. Based on the limits of the system, it cannot independently react to all traffic situations. There is a risk of accident. Adjust driving style to traffic conditions. Watch the surrounding traffic situation closely, be ready to take over steering and braking at any time, and actively intervene where appropriate."
ecls_bio_becls_a2_a108714512.SL9712986.13197,ecls_bio_becls_a2_a109072064.SL106711322.12595,Parking,ecls_bio_becls_a2_a107850796.SL17448611.13172,Park Distance Control,Warning,"Due to high speeds when the Park Distance Control is activated, the warning can be delayed due to physical circumstances. There is a risk of injury or risk of damage to property. Avoid approaching an object too fast. Avoid driving off quickly while Park Distance Control is not yet active."
ecls_bio_becls_a2_a108481499.SL13537809.13285,ecls_bio_becls_a2_a109072064.SL106711322.12595,Parking,ecls_bio_becls_a2_a107846645.SL13474282.13271,Active Park Distance Control,Warning,"The system cannot serve as a substitute for the driver’s personal judgment in assessing the traffic situation. Based on the limits of the system, it cannot independently react to all traffic situations. There is a risk of accident. Adjust driving style to traffic conditions. Watch the surrounding traffic situation closely, be ready to take over steering and braking at any time, and actively intervene where appropriate."
